Ticket_ID,Date_Key,Agent_ID,Customer_ID,Channel_ID,Department_ID,Issue_Type_ID,Status_ID,Shift_ID,Satisfaction_ID,First_Response_Time,Handle_Time,Resolution_Time,First_Call_Resolution,Escalation_Flag,Transfer_Count,Reopen_Count,SLA_Breached,Agent_Utilization,Occupancy_Rate
1127,2174,4166,4733,665,2155,618,1/26/1903,12/27/1906,5803,33,19,50,1,1,1,0,0,63.38,64.37
1168,1179,434,1147,5014,3361,2865,6/8/1914,6/9/1915,6167,36,47,49,1,1,1,0,0,67.82,64.08
1312,697,1423,6851,587,102,712,3/14/1905,11/17/1903,6631,11,38,56,1,1,1,0,0,65.1,91.52
1382,4985,5556,7226,5702,3646,2943,5/14/1911,8/5/1900,6761,20,81,50,1,1,1,0,0,83.96,65.56
1385,3158,5788,8783,625,393,4467,12/20/1915,5/25/1906,2692,31,14,59,1,1,1,0,0,72.4,80.62
1444,682,4085,3357,2789,5618,4299,10/26/1909,10/27/1911,4022,46,82,40,1,1,1,0,0,60.89,90.25
1541,711,4061,1150,1749,4276,629,7/11/1908,1/14/1907,4275,14,17,46,1,1,1,0,0,80.75,88.11
1576,193,4543,5215,4739,1997,3710,4/30/1903,6/9/1901,4043,57,96,20,1,1,1,0,0,85.33,73.15
1739,4599,3824,7469,2366,3373,3081,10/11/1904,1/5/1903,3843,50,75,24,1,1,1,0,0,64.75,77.72
1752,2119,822,8821,749,2045,5428,5/31/1901,9/22/1907,5031,2,62,36,1,1,1,0,0,78.36,66.46
1816,3784,3991,1394,5328,432,1499,7/31/1901,6/10/1915,905,26,63,39,1,1,1,0,0,74.74,64.42
1834,3860,5785,837,2289,2236,1231,5/6/1908,5/5/1909,1313,23,82,36,1,1,1,0,0,75.15,94.58
1900,4069,1193,3649,5078,5301,5185,12/29/1903,7/25/1911,2600,2,49,26,1,1,1,0,0,82.63,79.81
1918,2729,2305,8250,1770,4612,5642,11/18/1910,7/4/1907,6843,16,43,39,1,1,1,0,0,65.71,65.45
1967,2014,316,3112,569,5813,4213,7/24/1914,6/26/1907,1740,26,11,47,1,1,1,0,0,85.87,82.94
2005,119,376,3710,529,726,2807,11/28/1904,6/27/1912,1078,15,53,34,1,1,1,0,0,71.22,77.01
2007,3303,3254,112,2973,3100,1950,7/10/1915,2/9/1908,1326,25,22,45,1,1,1,0,0,88.23,85.59
2051,2863,1509,2298,831,2168,5031,10/14/1909,11/26/1908,2672,51,92,23,1,1,1,0,0,82.24,87.02
2075,3925,5334,7750,573,5012,549,1/23/1907,1/17/1916,589,27,106,31,1,1,1,0,0,72.4,92.77
2105,4139,3512,2323,4841,26,4938,4/4/1909,9/6/1907,925,10,92,53,1,1,1,0,0,75.67,92.61
2122,3975,1226,8280,1450,2458,1581,2/24/1915,7/27/1912,4572,43,103,39,1,1,1,0,0,67.1,71.04
2151,4959,373,4348,4447,2093,4503,4/19/1909,7/8/1905,2131,28,31,12,1,1,1,0,0,71.11,93.95
2222,729,2044,7823,2266,855,4576,3/15/1904,11/26/1915,5110,39,50,57,1,1,1,0,0,65.27,77.98
2257,3507,5664,6000,4408,787,4201,4/9/1915,5/24/1905,2488,19,35,38,1,1,1,0,0,67.35,94.55
2269,1749,4778,3451,5640,1292,4277,12/9/1901,12/14/1905,2085,53,56,21,1,1,1,0,0,82.33,74.07
2359,4894,338,4557,3986,573,783,11/25/1902,10/2/1900,3078,35,28,35,1,1,1,0,0,83.41,75.11
2416,248,5871,994,4610,953,3945,1/19/1909,10/1/1903,1813,44,56,46,1,1,1,0,0,94.37,66.59
2460,3845,5055,8804,5239,5387,4797,12/10/1901,1/26/1903,460,21,13,36,1,1,1,0,0,76.12,66.31
2477,2461,5231,4130,3390,3990,4509,1/6/1900,7/26/1912,2533,18,28,14,1,1,1,0,0,88.75,83.8
2509,4621,417,6009,3696,928,1936,10/24/1909,9/29/1910,3108,31,38,26,1,1,1,0,0,94.67,90.16
2578,3607,385,1091,2721,4705,3898,7/6/1915,1/1/1911,1022,24,58,19,1,1,1,0,0,83.37,88.3
2581,3000,579,661,4501,121,3745,2/26/1915,4/19/1902,3479,16,15,42,1,1,1,0,0,94.27,68.82
2629,4154,168,5742,4846,5375,2995,2/17/1902,3/29/1904,593,26,7,28,1,1,1,0,0,80.14,78.16
2652,2984,1908,5970,4772,1895,1355,6/20/1900,11/21/1913,6929,44,42,12,1,1,1,0,0,72.14,92.51
2668,450,3044,43,5847,5295,113,2/13/1915,10/14/1900,786,36,15,54,1,1,1,0,0,80.6,61.88
2701,617,1382,3895,3195,1468,4229,1/3/1901,3/24/1910,3477,40,106,21,1,1,1,0,0,80.41,78.34
2822,1331,5326,8965,3186,688,5630,7/21/1901,9/15/1913,6018,2,47,40,1,1,1,0,0,73.15,93.16
2847,4407,2770,684,158,1909,1782,12/22/1902,8/30/1907,3020,7,24,25,1,1,1,0,0,61.25,61.93
2945,368,2960,4332,3046,4184,5343,3/20/1910,5/6/1900,356,34,114,57,1,1,1,0,0,63.7,88.14
2968,1083,2452,6707,325,5872,3810,8/22/1903,10/13/1901,2634,11,41,38,1,1,1,0,0,86.79,84.86
2986,3394,810,894,3600,593,1824,11/30/1909,7/8/1904,1257,59,17,28,1,1,1,0,0,94.36,80.34
3003,231,2897,4865,4284,5776,3390,5/20/1901,10/30/1908,3263,12,54,49,1,1,1,0,0,83.24,86.03
3033,3683,335,7377,2872,747,3063,2/5/1913,11/4/1905,6180,9,103,48,1,1,1,0,0,84.35,66.91
3276,3054,4468,5084,2048,2635,3807,5/12/1906,5/2/1901,2791,19,60,52,1,1,1,0,0,80.34,63.93
3457,4801,3222,1349,823,2302,5719,12/22/1909,4/7/1916,2281,4,108,48,1,1,1,0,0,63.94,72.29
3460,3453,1868,4758,1713,4945,1733,10/24/1907,9/28/1900,416,34,36,48,1,1,1,0,0,77.16,74.22
3517,558,5746,2486,5097,2314,4290,7/12/1903,10/10/1913,5393,3,81,59,1,1,1,0,0,91.49,74.88
3547,3956,4837,229,5478,3976,1871,1/24/1913,6/25/1911,4401,29,24,35,1,1,1,0,0,79.34,85.12
3553,2881,93,3193,1899,5736,1736,10/25/1901,3/2/1907,6135,26,19,16,1,1,1,0,0,84.35,91.05
3596,4377,2988,6664,4997,2941,4961,11/20/1906,11/6/1915,4851,4,13,54,1,1,1,0,0,66.06,63.2
3620,4468,385,782,4788,442,3092,11/26/1902,3/8/1911,3561,54,61,29,1,1,1,0,0,80.2,79.1
3658,4376,2792,2730,5000,2119,5800,10/24/1907,9/18/1913,4265,8,20,57,1,1,1,0,0,82.57,94.55
3684,4343,5564,2598,4501,4827,2406,2/3/1905,4/25/1916,1037,13,63,22,1,1,1,0,0,69.51,68.62
3708,3058,2862,6136,2146,3004,5073,10/28/1905,3/23/1901,9,39,67,48,1,1,1,0,0,65.09,62.37
3826,1397,2489,8390,2893,1882,678,3/4/1906,5/19/1905,6657,21,58,39,1,1,1,0,0,89.7,67.71
3842,1909,2724,8280,4729,1333,4687,11/14/1909,7/17/1900,2452,34,61,21,1,1,1,0,0,75.38,64.38
4028,2051,3504,6618,1489,2664,5323,2/6/1905,11/29/1915,5352,7,63,28,1,1,1,0,0,88.02,88.07
4072,4414,4527,4385,5080,4834,2677,5/27/1905,4/14/1905,1794,53,95,46,1,1,1,0,0,61.86,92.43
4128,891,199,8612,1001,524,181,11/25/1903,9/28/1901,1539,53,65,11,1,1,1,0,0,94.32,89.32
4152,4478,4915,2576,5648,3398,4521,4/23/1907,3/22/1901,3854,34,39,22,1,1,1,0,0,90.01,80.2
4272,4836,803,6793,1910,1069,1742,11/19/1913,12/26/1901,1819,29,35,48,1,1,1,0,0,73.06,79.4
4291,4532,1593,3340,1313,3382,5558,12/16/1905,9/25/1913,3817,21,94,42,1,1,1,0,0,81.67,92.97
4360,4439,2613,3300,1273,5507,3655,8/2/1903,5/1/1900,5243,39,94,41,1,1,1,0,0,67.36,66.09
4362,3074,5448,393,3867,3945,2480,5/22/1901,2/25/1901,2150,19,15,58,1,1,1,0,0,81.32,89.46
4436,1484,2254,7247,4396,4591,1433,5/15/1915,8/24/1901,5967,51,49,45,1,1,1,0,0,86.81,69.1
4535,2590,64,4139,5261,5277,2041,1/25/1900,8/21/1910,3994,45,82,34,1,1,1,0,0,60.42,60.24
4566,4531,2617,333,3981,3677,3040,9/20/1909,4/14/1915,3929,41,19,41,1,1,1,0,0,74.11,79.08
4568,3538,514,3886,5902,4705,5294,8/16/1901,7/30/1914,2526,9,93,22,1,1,1,0,0,76.32,75.06
4614,3071,1416,103,1915,3818,130,4/15/1902,3/6/1915,1590,28,65,52,1,1,1,0,0,66.45,88.99
4646,4031,3623,6918,5871,1329,752,5/16/1908,4/7/1908,6577,47,65,20,1,1,1,0,0,66.35,64.39
4731,148,4976,6765,4878,3730,2630,3/14/1903,1/18/1916,2857,35,110,25,1,1,1,0,0,88.48,63.82
4780,3986,1969,1116,2801,4098,2279,8/20/1913,3/24/1908,6784,2,23,44,1,1,1,0,0,89.53,66.25
4901,733,551,8503,1853,1931,298,5/14/1900,11/27/1914,5794,27,42,51,1,1,1,0,0,71.19,85.45
4910,2427,4508,7756,3132,3303,3258,2/13/1906,8/11/1911,834,37,77,29,1,1,1,0,0,90.69,76.73
4991,2504,4642,6619,5385,5887,3127,10/12/1909,1/16/1904,1313,6,25,56,1,1,1,0,0,80,62.4
5095,1268,5922,8880,565,2801,2140,11/10/1913,5/30/1916,4430,29,63,20,1,1,1,0,0,82.28,92.87
5200,2563,4002,6499,1040,5180,3896,10/9/1904,12/22/1904,6840,22,46,43,1,1,1,0,0,61.16,87.9
5208,1334,521,3700,4914,2714,4441,5/9/1900,8/4/1900,1558,19,105,52,1,1,1,0,0,70.27,63.28
5215,3738,3138,4137,5403,5857,4477,7/23/1906,4/26/1911,6300,42,19,47,1,1,1,0,0,64.43,64.06
5272,2371,74,5558,3777,264,2659,1/4/1905,7/22/1912,4419,46,119,15,1,1,1,0,0,94.39,65.29
5371,4158,4361,6434,4177,1098,4045,7/18/1915,2/16/1906,6355,13,26,14,1,1,1,0,0,72.95,80.95
5374,4182,132,1068,3206,2607,260,4/5/1902,9/24/1901,5689,7,98,21,1,1,1,0,0,76.46,67.34
5423,4299,1726,4428,4080,4752,2956,4/6/1908,6/7/1908,2953,43,104,42,1,1,1,0,0,63.82,61.52
5426,4697,5576,2074,4766,2050,2662,11/20/1915,4/3/1912,3395,22,56,55,1,1,1,0,0,84.01,90.51
5433,2566,5386,1487,449,4237,1698,9/17/1904,1/25/1907,608,10,43,54,1,1,1,0,0,71.03,69.68
5550,2196,4736,2988,5260,1858,4503,10/28/1900,8/5/1911,4955,29,29,21,1,1,1,0,0,91.1,84.59
5742,591,131,2419,5461,856,3489,8/17/1913,5/17/1915,6345,10,112,56,1,1,1,0,0,78.41,89.09
5813,2379,2258,4817,4735,3783,1040,12/2/1905,5/28/1915,547,58,71,58,1,1,1,0,0,65.97,70.23
5915,4690,2252,7629,2810,5458,3221,11/3/1913,2/10/1915,4368,28,95,56,1,1,1,0,0,78.38,88.44
5929,1426,2973,7194,4361,1314,3422,11/4/1905,6/18/1913,5757,23,33,35,1,1,1,0,0,79.26,76.14
5953,865,266,8802,1063,5731,547,10/3/1901,3/10/1906,4161,24,52,50,1,1,1,0,0,63.36,69.4
5969,4982,5262,6361,3451,1898,1996,7/5/1909,1/2/1903,1451,25,26,28,1,1,1,0,0,68.15,80.24
5995,4739,2984,903,1509,4044,2395,8/12/1907,1/6/1905,5860,51,97,50,1,1,1,0,0,88.63,93
6078,458,5009,5165,4721,139,1513,11/18/1912,4/1/1915,3496,44,105,52,1,1,1,0,0,66.12,66.15
6206,1488,2760,2699,5525,4288,2753,4/13/1914,2/8/1913,635,56,91,35,1,1,1,0,0,93.36,65.32
6209,4681,1900,382,382,4716,5165,8/14/1900,9/13/1908,2967,9,52,20,1,1,1,0,0,78.46,78.89
6305,3080,1244,6626,4806,5387,729,7/21/1902,5/7/1906,2657,30,42,21,1,1,1,0,0,63.84,63.89
6334,3651,4410,4559,3211,5863,3354,10/15/1911,12/3/1901,2593,40,89,45,1,1,1,0,0,84.44,87.34
6351,920,406,6277,484,928,4132,2/19/1910,9/18/1914,3313,55,53,56,1,1,1,0,0,78.15,72.72
6415,450,386,7544,5496,2620,5416,1/23/1907,12/23/1905,6272,37,97,30,1,1,1,0,0,80.59,79.69
6423,585,3720,1523,1901,5464,223,8/14/1910,12/1/1914,2128,40,96,24,1,1,1,0,0,66.19,61.55
6446,443,1676,851,3231,3515,5973,2/20/1904,7/14/1915,1764,24,27,30,1,1,1,0,0,63.41,91.21
6457,2199,4457,206,819,629,805,8/10/1910,10/29/1905,1434,16,82,48,1,1,1,0,0,85.75,94.15
6570,1614,863,5108,555,3238,2508,11/26/1910,4/24/1915,1178,57,115,54,1,1,1,0,0,76.7,81.75
6631,3323,2513,4846,2846,4031,5793,1/1/1903,12/17/1911,691,57,40,57,1,1,1,0,0,82.17,75.65
6649,4337,4783,8190,2063,3051,1667,4/10/1907,12/4/1900,3335,12,101,28,1,1,1,0,0,82.66,93.83
6705,2055,2420,5514,1169,5420,5083,4/7/1900,9/8/1900,4132,24,58,20,1,1,1,0,0,60.81,67.3
6735,4045,213,2161,2049,1456,2047,2/11/1914,7/21/1914,2927,12,73,27,1,1,1,0,0,77.19,61.75
6748,3693,5848,847,3306,1121,5833,12/22/1910,6/7/1908,4273,2,7,45,1,1,1,0,0,78.3,78.26
6757,1279,3048,5774,116,4370,5968,11/14/1906,12/28/1912,1122,28,71,48,1,1,1,0,0,86.4,77.87
6797,449,4447,7096,1881,2896,4656,1/23/1902,11/24/1909,4357,37,50,42,1,1,1,0,0,65.82,60.94
6819,335,1975,992,5716,4378,3603,11/28/1904,5/24/1912,4304,23,98,36,1,1,1,0,0,63.58,80.52
6829,2119,1711,555,339,5425,4866,7/3/1900,11/26/1904,1322,24,30,14,1,1,1,0,0,66.15,81.89
7219,290,490,7050,5196,3550,4393,3/14/1907,3/23/1915,6988,47,60,35,1,1,1,0,0,83.52,66.96
7272,3441,1270,1675,487,1010,1035,7/8/1909,2/1/1901,1696,59,112,21,1,1,1,0,0,61.42,88.93
7308,2593,3601,826,2578,5569,3170,11/11/1906,9/15/1901,2403,35,16,21,1,1,1,0,0,69.18,86.1
7428,1398,597,526,3382,3479,5100,10/2/1907,9/8/1914,4662,44,25,46,1,1,1,0,0,93.5,92.59
7493,4875,3129,6300,2036,1369,4716,4/15/1913,9/6/1910,5609,11,59,11,1,1,1,0,0,71.93,89.46
7616,4925,3932,1419,5213,2543,50,11/19/1912,8/18/1911,3152,3,54,25,1,1,1,0,0,65.12,74.39
7638,4955,1790,350,2376,5116,4089,4/5/1909,12/23/1907,319,38,23,41,1,1,1,0,0,62.17,67.17
7640,2245,3753,8894,5556,4041,1916,9/13/1911,7/3/1903,4323,26,62,47,1,1,1,0,0,94.73,91.15
7780,1601,2872,4191,5289,4362,2664,9/1/1904,1/26/1911,6030,50,51,12,1,1,1,0,0,88.49,67.16
7787,2600,4367,6582,1147,5044,2004,9/21/1905,10/10/1914,1961,12,9,26,1,1,1,0,0,60.72,72.33
7806,4778,3214,8747,3876,5724,3400,7/24/1902,4/22/1908,2885,19,76,46,1,1,1,0,0,60.23,64.69
7821,3609,226,2522,635,3841,3667,10/1/1902,1/1/1907,2788,27,94,55,1,1,1,0,0,82.27,72.63
7880,1534,2943,1689,3379,684,1472,8/26/1904,10/21/1912,6932,26,69,35,1,1,1,0,0,88.52,69.13
7886,1090,3209,2366,4825,5966,340,8/28/1908,4/11/1905,4483,23,38,37,1,1,1,0,0,92.96,85.48
7958,4384,5752,1765,4343,4010,4823,1/1/1912,4/21/1908,2538,44,87,29,1,1,1,0,0,88.36,63.4
8020,765,2898,6167,1473,4364,603,7/15/1907,4/9/1914,5573,17,52,59,1,1,1,0,0,61,92.41
8081,884,1834,4148,5370,3517,858,5/15/1901,5/2/1911,2631,48,37,54,1,1,1,0,0,65.18,88.62
8110,69,4497,7323,3753,1392,3813,2/16/1904,6/3/1900,5778,4,23,23,1,1,1,0,0,65.41,70.49
8165,4345,1392,5286,3410,3204,1938,1/13/1910,9/11/1910,4184,20,87,22,1,1,1,0,0,79.82,92.25
8167,1749,4986,8039,2544,2071,175,1/10/1903,7/25/1904,192,4,64,24,1,1,1,0,0,91.71,71.52
8177,4049,968,3859,2030,3969,668,12/11/1910,5/27/1915,1727,42,109,25,1,1,1,0,0,86.28,63.59
8254,3735,3220,5283,2061,3827,3371,2/3/1902,3/3/1911,5120,24,20,59,1,1,1,0,0,70.42,71.33
8310,13,3055,6594,3428,9,2845,5/5/1904,1/22/1902,1694,31,80,31,1,1,1,0,0,89.96,73.24
8380,1,4913,5571,3797,2109,1527,4/12/1904,9/22/1913,4501,41,75,40,1,1,1,0,0,85.25,61.58
8470,3266,253,5817,3945,4541,1510,3/24/1915,4/9/1901,3032,22,89,48,1,1,1,0,0,91.34,94.44
8587,3365,71,5458,5431,3824,2222,10/1/1905,12/14/1914,3328,1,37,31,1,1,1,0,0,70.62,83.69
8679,2281,5578,3357,1760,5620,4816,10/5/1903,8/27/1912,4783,45,55,15,1,1,1,0,0,80.21,63.29
8848,60,2492,7260,478,4052,1938,12/11/1903,9/3/1910,2943,40,79,44,1,1,1,0,0,90.76,69.86
8871,1247,3555,1672,3914,3061,4111,8/3/1902,9/21/1905,233,28,111,31,1,1,1,0,0,84.88,79.7
8872,2427,5037,7066,5531,5486,1499,8/13/1903,11/16/1911,4772,33,62,37,1,1,1,0,0,63.66,73.61
8931,333,5722,582,2623,3960,1191,10/25/1913,12/30/1911,412,7,60,53,1,1,1,0,0,71.54,74.65
9083,838,3347,7367,443,1216,1370,12/18/1907,12/20/1904,3209,56,96,49,1,1,1,0,0,60.77,82.08
9330,3744,515,7011,4482,2195,2507,4/25/1902,4/29/1911,412,54,31,17,1,1,1,0,0,75.66,86.38
9355,4404,4862,3800,864,658,4811,5/14/1911,8/26/1913,2663,40,29,42,1,1,1,0,0,94.6,85.84
9357,599,3335,5190,995,4335,1872,11/23/1915,8/30/1903,4055,54,48,22,1,1,1,0,0,74.24,84.94
9375,25,3120,71,2444,406,3640,7/17/1912,6/16/1912,3337,59,70,26,1,1,1,0,0,72.99,63.52
9424,4511,5705,7639,1333,825,4609,11/20/1909,10/28/1902,236,56,95,21,1,1,1,0,0,71.98,92.22
9584,1520,2444,4809,2598,919,937,10/15/1902,10/20/1910,5470,58,29,18,1,1,1,0,0,90.22,94.79
9648,666,2863,3942,1395,4265,270,12/18/1910,9/3/1914,4658,24,27,54,1,1,1,0,0,79.61,77.56
9658,934,4460,5300,5090,305,1161,2/20/1905,4/4/1902,3787,18,10,41,1,1,1,0,0,71.36,71.01
9659,3739,2744,520,1343,4628,1855,4/10/1914,3/6/1907,1302,4,12,41,1,1,1,0,0,86.77,84.28
9687,2178,1746,6522,565,1423,2201,5/11/1912,12/8/1911,5254,17,28,34,1,1,1,0,0,61.68,84.66
9710,3228,2159,3759,4574,4826,2441,1/21/1911,7/23/1905,4445,6,64,17,1,1,1,0,0,82.43,68.36
9731,2561,4952,7785,5984,5949,1295,2/6/1903,12/21/1901,3150,13,54,41,1,1,1,0,0,76.39,80.34
9748,3432,28,6114,1029,1457,3865,11/30/1906,3/13/1903,59,16,87,47,1,1,1,0,0,72.3,82.56
9787,1911,5878,4878,5079,4903,5838,9/30/1901,11/19/1910,4937,17,42,41,1,1,1,0,0,84.05,90.9
9909,637,2592,8909,3248,314,233,5/22/1915,12/4/1904,5859,55,62,52,1,1,1,0,0,62.68,91.82
9994,4238,990,2401,4484,5457,2584,12/2/1906,3/27/1903,4076,30,119,25,1,1,1,0,0,80.22,69.52
2,1563,2128,4105,600,2527,116,10/2/1902,2/1/1909,877,25,84,51,1,1,1,1,0,65.66,91.55
55,4244,5115,6963,2388,2563,2335,6/2/1911,2/27/1908,6656,20,85,41,1,1,1,1,0,87.95,81.88
97,1265,5719,2963,1621,2790,3101,6/26/1904,4/27/1915,4089,29,13,34,1,1,1,1,0,66.47,89.9
126,1552,246,3393,4500,1184,421,2/9/1914,3/23/1915,4083,44,65,25,1,1,1,1,0,94.99,92.91
158,2987,2797,5035,1456,1626,4703,4/23/1902,9/1/1905,43,6,30,45,1,1,1,1,0,85.94,68.15
220,895,4123,7614,5230,2443,765,1/21/1905,9/30/1914,6854,56,66,17,1,1,1,1,0,81.62,88.15
237,3841,2144,6859,2712,1159,3076,4/1/1914,9/13/1901,2241,10,77,41,1,1,1,1,0,61.36,66.8
385,918,3051,1189,4118,3541,5356,4/27/1913,10/4/1902,804,47,54,29,1,1,1,1,0,69.23,76.91
426,1045,2580,6402,4872,5465,1822,10/27/1914,6/26/1905,6225,5,47,49,1,1,1,1,0,69.96,61.76
556,310,532,2644,2917,2944,1555,6/21/1908,7/17/1906,613,4,49,19,1,1,1,1,0,90.35,74.62
668,4824,5993,3257,5316,4291,1639,1/29/1903,1/16/1914,6616,3,66,11,1,1,1,1,0,91.07,87.4
673,1432,3946,119,1715,1498,1851,1/19/1904,5/3/1906,1055,42,77,58,1,1,1,1,0,77.64,85.57
861,3095,1002,3635,2734,792,5375,2/14/1903,12/15/1901,6722,45,97,12,1,1,1,1,0,90.1,71.66
882,2405,184,2942,1115,1853,5134,11/25/1905,10/18/1908,3091,35,106,28,1,1,1,1,0,75.22,77.06
902,1345,3900,8845,2823,2849,4881,9/13/1912,7/25/1909,431,44,112,59,1,1,1,1,0,65.63,72.74
953,4396,1808,7209,5350,5230,1750,8/12/1901,9/22/1910,2849,54,112,41,1,1,1,1,0,61,62.78
956,3774,752,6239,1283,4216,5517,12/22/1907,9/15/1904,5340,59,77,35,1,1,1,1,0,79.7,78.64
1045,3831,3182,5075,3843,3064,5422,2/14/1905,2/23/1903,2931,39,84,25,1,1,1,1,0,69.28,73.25
1046,1972,499,7886,1423,2593,948,3/2/1904,7/26/1907,4636,42,55,46,1,1,1,1,0,78.97,76.88
1096,2338,5221,3613,1398,5628,4910,12/21/1906,2/28/1910,1149,1,81,24,1,1,1,1,0,63.82,68.27
1149,3021,394,894,3528,5289,4670,12/29/1904,7/30/1900,3981,52,74,49,1,1,1,1,0,73.95,89.14
1224,2786,611,8360,217,2192,797,7/20/1911,5/16/1906,683,26,106,15,1,1,1,1,0,91.2,92.98
1378,3688,3090,2185,3092,5274,1675,7/6/1912,10/15/1900,225,5,85,24,1,1,1,1,0,94.29,83.46
1443,1082,1791,2705,578,4573,2857,12/1/1903,10/2/1907,5390,41,88,18,1,1,1,1,0,77.68,80.4
1521,3552,5542,7737,5633,3870,558,10/29/1914,6/8/1904,3585,17,81,43,1,1,1,1,0,69.79,64.35
1533,2044,409,8107,2577,5411,3862,7/29/1911,6/11/1902,6803,32,114,32,1,1,1,1,0,80.53,83.02
1573,2968,1162,6205,5465,3790,901,8/7/1908,3/15/1911,5850,15,47,21,1,1,1,1,0,92.11,79.67
1802,2047,1256,8426,4200,3571,5698,4/14/1900,9/25/1906,6243,52,51,26,1,1,1,1,0,61.79,75.24
1804,705,5958,4954,5949,2124,3064,4/27/1900,11/13/1906,4188,33,24,27,1,1,1,1,0,69.37,63.66
1913,4979,3075,6831,4366,3240,5262,7/21/1915,1/18/1902,3336,1,83,45,1,1,1,1,0,82.89,83.18
1949,12,5132,3857,2036,5872,851,11/15/1901,6/6/1903,3071,47,31,54,1,1,1,1,0,78.54,62.88
2001,1882,2789,6953,3787,4041,519,8/23/1910,1/20/1911,3068,43,55,34,1,1,1,1,0,68.28,87.98
2014,3268,1478,7893,3360,3881,4403,1/8/1903,2/20/1900,3803,23,7,17,1,1,1,1,0,93.5,81.21
2022,2181,765,3241,3830,3430,5061,9/22/1913,2/7/1904,4693,1,107,13,1,1,1,1,0,71.72,88.18
2064,4313,2320,377,3072,807,4792,7/18/1901,11/12/1914,6693,26,6,39,1,1,1,1,0,61.01,65.93
2114,592,2259,6616,540,288,2410,8/6/1915,11/2/1901,2156,1,64,27,1,1,1,1,0,61.53,81.67
2259,2,3862,853,5682,1544,5594,1/12/1903,6/15/1907,4142,25,55,25,1,1,1,1,0,60.55,80.83
2449,621,159,5760,1951,3123,3223,5/4/1900,3/17/1909,643,39,33,12,1,1,1,1,0,64.25,70.63
2535,19,4772,8552,67,4935,3173,12/5/1912,3/5/1916,5541,58,6,11,1,1,1,1,0,87.9,72.96
2574,1824,240,6,2321,4465,246,1/11/1902,12/30/1907,5527,38,91,22,1,1,1,1,0,73.27,60.55
2631,1460,628,1438,5549,3373,547,3/13/1906,4/25/1907,5374,28,12,38,1,1,1,1,0,75.62,65.12
2694,658,2672,1362,1382,342,649,3/6/1916,6/9/1909,642,38,115,48,1,1,1,1,0,61.9,69.71
2714,3783,3390,8567,5120,77,1708,7/27/1905,10/16/1915,3642,23,118,26,1,1,1,1,0,74.46,74.74
2753,4124,986,1235,2577,4128,1591,11/8/1912,3/10/1901,3253,2,78,57,1,1,1,1,0,72.22,71.37
2761,3484,2161,7971,2935,3636,5546,2/27/1909,3/30/1911,6795,18,103,57,1,1,1,1,0,63.42,92.91
2786,4413,672,1405,501,785,5282,4/30/1901,4/12/1901,6126,14,80,31,1,1,1,1,0,61.53,61.36
2844,339,39,7864,5005,2231,4620,8/30/1907,2/24/1911,4527,12,105,24,1,1,1,1,0,82.28,90.66
2882,2397,4677,3652,2530,830,2341,1/28/1915,11/19/1913,5476,30,73,10,1,1,1,1,0,78.84,85.77
3029,1633,1072,5436,852,3910,265,9/3/1908,3/31/1902,5616,2,64,58,1,1,1,1,0,91.23,89.04
3044,1340,5790,3503,792,2669,107,6/5/1903,1/10/1911,1142,46,67,58,1,1,1,1,0,89.44,67.86
3304,2197,1284,1014,1928,3874,1631,7/14/1913,4/3/1908,2963,28,28,35,1,1,1,1,0,77.87,72.22
3362,4886,5561,5220,3930,1009,4547,2/20/1907,6/7/1910,6882,9,51,47,1,1,1,1,0,71.59,68.33
3413,3519,3084,676,4567,442,4232,3/29/1910,12/22/1914,5945,3,24,38,1,1,1,1,0,75.44,64.8
3427,2900,2438,7577,4554,4464,5615,5/7/1913,9/23/1912,5562,53,104,14,1,1,1,1,0,68.72,65.69
3461,3366,2324,4424,1829,1652,2784,10/28/1912,10/14/1908,6195,13,118,20,1,1,1,1,0,77.37,78.07
3507,1995,108,1201,2652,2203,3991,7/28/1911,6/1/1911,5010,40,108,52,1,1,1,1,0,80.16,92.67
3595,4729,2415,1648,5490,1853,3300,10/26/1907,10/18/1908,5505,4,43,47,1,1,1,1,0,73.16,89.99
3597,416,4264,5974,5998,5449,697,4/4/1907,6/16/1908,6851,20,75,55,1,1,1,1,0,82.13,60.5
3644,2100,5455,8087,3299,2911,5735,1/28/1914,9/29/1905,3761,46,18,42,1,1,1,1,0,82.39,94.24
3665,1608,4101,7749,2640,3832,1533,5/20/1910,6/13/1909,1102,36,13,30,1,1,1,1,0,73.26,77.03
3697,4469,2731,2264,1634,70,3297,12/14/1907,10/21/1908,4857,11,10,20,1,1,1,1,0,78.77,93.25
3703,3267,383,5017,215,3301,4096,11/5/1912,1/21/1907,5547,13,111,25,1,1,1,1,0,64.93,85.96
3952,4927,2074,467,5269,1903,283,1/10/1903,4/15/1915,6916,43,64,44,1,1,1,1,0,80.65,87
3953,3003,3221,2808,5490,5574,2095,1/10/1902,7/25/1915,6767,45,72,34,1,1,1,1,0,80.03,80.74
3993,2280,463,3006,795,5394,5364,9/12/1900,9/1/1915,4996,30,13,40,1,1,1,1,0,71.1,92.98
4231,1881,3643,2330,4296,5927,5234,11/4/1909,2/13/1901,571,56,84,20,1,1,1,1,0,86.05,93.31
4432,1931,5468,1604,1162,5263,2060,11/1/1907,1/7/1916,2356,13,62,18,1,1,1,1,0,87.19,71.88
