Ticket_ID,Date_Key,Agent_ID,Customer_ID,Channel_ID,Department_ID,Issue_Type_ID,Status_ID,Shift_ID,Satisfaction_ID,First_Response_Time,Handle_Time,Resolution_Time,First_Call_Resolution,Escalation_Flag,Transfer_Count,Reopen_Count,SLA_Breached,Agent_Utilization,Occupancy_Rate,IssueID
1949,12,A-34,3857,2036,5872,851,685,1253,3071,47,31,54,1,1,1,1,0,78.54,62.88,18
8310,13,A-11,6594,3428,9,2845,1587,753,1694,31,80,31,1,1,1,0,0,89.96,73.24,12
2535,19,A-3,8552,67,4935,3173,4723,5909,5541,58,6,11,1,1,1,1,0,87.9,72.96,28
9375,25,A-29,71,2444,406,3640,4582,4551,3337,59,70,26,1,1,1,0,0,72.99,63.52,41
5204,30,A-19,801,2858,2868,94,4247,2259,5810,42,106,25,1,1,1,1,0,91.62,70.53,2
8848,60,A-19,7260,478,4052,1938,1441,3899,2943,40,79,44,1,1,1,0,0,90.76,69.86,51
8110,69,A-10,7323,3753,1392,3813,1508,155,5778,4,23,23,1,1,1,0,0,65.41,70.49,31
2005,119,A-6,3710,529,726,2807,1794,4562,1078,15,53,34,1,1,1,0,0,71.22,77.01,27
4731,148,A-5,6765,4878,3730,2630,1169,5862,2857,35,110,25,1,1,1,0,0,88.48,63.82,39
5687,153,A-18,4034,4350,2087,2874,5530,156,5571,33,98,11,1,1,1,1,0,93.51,91.21,3
1576,193,A-38,5215,4739,1997,3710,1216,526,4043,57,96,20,1,1,1,0,0,85.33,73.15,44
3003,231,A-29,4865,4284,5776,3390,506,3226,3263,12,54,49,1,1,1,0,0,83.24,86.03,16
2416,248,A-5,994,4610,953,3945,3307,1370,1813,44,56,46,1,1,1,0,0,94.37,66.59,51
7219,290,A-49,7050,5196,3550,4393,2630,5561,6988,47,60,35,1,1,1,0,0,83.52,66.96,13
556,310,A-35,2644,2917,2944,1555,3095,2390,613,4,49,19,1,1,1,1,0,90.35,74.62,2
8931,333,A-42,582,2623,3960,1191,5047,4382,412,7,60,53,1,1,1,0,0,71.54,74.65,8
6819,335,A-8,992,5716,4378,3603,1794,4528,4304,23,98,36,1,1,1,0,0,63.58,80.52,28
399,336,A-3,4206,1656,5958,4710,3760,5684,5303,26,24,28,1,1,1,0,0,83.47,75.58,50
2844,339,A-47,7864,5005,2231,4620,2799,4073,4527,12,105,24,1,1,1,1,0,82.28,90.66,45
606,340,A-40,7054,2659,5537,5884,3933,1086,5508,28,63,25,1,1,1,0,0,64.84,88.47,15
2945,368,A-7,4332,3046,4184,5343,3732,127,356,34,114,57,1,1,1,0,0,63.7,88.14,29
6662,391,A-19,8245,399,4750,1768,48,4652,4975,24,79,55,1,1,1,1,0,66.97,89.11,32
3597,416,A-23,5974,5998,5449,697,2651,3090,6851,20,75,55,1,1,1,1,0,82.13,60.5,38
6446,443,A-12,851,3231,3515,5973,1512,5674,1764,24,27,30,1,1,1,0,0,63.41,91.21,6
6797,449,A-49,7096,1881,2896,4656,754,3616,4357,37,50,42,1,1,1,0,0,65.82,60.94,45
2668,450,A-13,43,5847,5295,113,5523,288,786,36,15,54,1,1,1,0,0,80.6,61.88,9
6415,450,A-48,7544,5496,2620,5416,2580,2184,6272,37,97,30,1,1,1,0,0,80.59,79.69,44
6078,458,A-34,5165,4721,139,1513,4706,5570,3496,44,105,52,1,1,1,0,0,66.12,66.15,31
7423,516,A-32,5674,2682,5778,2925,561,3063,3850,3,33,59,1,1,1,1,0,75.82,80.68,32
8805,517,A-31,797,1815,5209,625,4285,4551,6159,54,86,22,1,1,1,1,0,91.24,86.5,48
3517,558,A-28,2486,5097,2314,4290,1289,5032,5393,3,81,59,1,1,1,0,0,91.49,74.88,1
8319,560,A-34,6292,596,312,5335,3110,650,2840,59,98,20,1,1,1,1,0,88.26,87.36,29
9922,562,A-4,7024,1900,2506,2939,1084,1031,5859,12,96,42,1,1,1,1,0,93.05,79.81,46
9075,562,A-4,4852,2215,3017,3477,1,2843,5001,26,22,15,1,1,1,1,0,91.66,75.84,46
6423,585,A-49,1523,1901,5464,223,3879,5449,2128,40,96,24,1,1,1,0,0,66.19,61.55,41
5742,591,A-29,2419,5461,856,3489,4978,5616,6345,10,112,56,1,1,1,0,0,78.41,89.09,44
2114,592,A-2,6616,540,288,2410,5697,672,2156,1,64,27,1,1,1,1,0,61.53,81.67,28
9357,599,A-30,5190,995,4335,1872,5806,1338,4055,54,48,22,1,1,1,0,0,74.24,84.94,23
2701,617,A-36,3895,3195,1468,4229,369,3736,3477,40,106,21,1,1,1,0,0,80.41,78.34,11
2449,621,A-1,5760,1951,3123,3223,125,3364,643,39,33,12,1,1,1,1,0,64.25,70.63,8
9909,637,A-16,8909,3248,314,233,5621,1800,5859,55,62,52,1,1,1,0,0,62.68,91.82,32
2694,658,A-38,1362,1382,342,649,5910,3448,642,38,115,48,1,1,1,1,0,61.9,69.71,33
6199,659,A-17,3688,3690,5854,3138,980,3823,4308,50,14,21,1,1,1,1,0,68.31,82.16,42
9241,665,A-15,3205,3227,385,4526,800,5738,4443,53,96,38,1,1,1,1,0,79.31,83.57,16
9648,666,A-44,3942,1395,4265,270,4005,5360,4658,24,27,54,1,1,1,0,0,79.61,77.56,39
1444,682,A-2,3357,2789,5618,4299,3587,4318,4022,46,82,40,1,1,1,0,0,60.89,90.25,46
1312,697,A-6,6851,587,102,712,1900,1417,6631,11,38,56,1,1,1,0,0,65.1,91.52,15
1804,705,A-49,4954,5949,2124,3064,118,2509,4188,33,24,27,1,1,1,1,0,69.37,63.66,33
1541,711,A-3,1150,1749,4276,629,3115,2571,4275,14,17,46,1,1,1,0,0,80.75,88.11,45
2222,729,A-43,7823,2266,855,4576,1536,5809,5110,39,50,57,1,1,1,0,0,65.27,77.98,51
4901,733,A-20,8503,1853,1931,298,135,5445,5794,27,42,51,1,1,1,0,0,71.19,85.45,36
9298,744,A-16,5957,3807,1143,5144,44,4606,4765,58,94,16,1,1,1,1,0,83.37,90.48,8
8020,765,A-32,6167,1473,4364,603,2753,5213,5573,17,52,59,1,1,1,0,0,61,92.41,25
984,796,A-1,5427,2699,2143,2266,736,3396,681,35,69,30,1,1,1,0,0,84.27,79.42,6
6439,819,A-42,6770,951,2861,3291,5560,3664,5168,5,109,54,1,1,1,1,0,81.98,63.78,22
9083,838,A-30,7367,443,1216,1370,2909,1816,3209,56,96,49,1,1,1,0,0,60.77,82.08,24
810,841,A-12,7925,3496,644,1596,668,1868,5438,38,98,35,1,1,1,0,0,83.52,68.62,31
5953,865,A-3,8802,1063,5731,547,642,2261,4161,24,52,50,1,1,1,0,0,63.36,69.4,26
8081,884,A-5,4148,5370,3517,858,501,4140,2631,48,37,54,1,1,1,0,0,65.18,88.62,28
4128,891,A-25,8612,1001,524,181,1425,637,1539,53,65,11,1,1,1,0,0,94.32,89.32,28
220,895,A-14,7614,5230,2443,765,1848,5387,6854,56,66,17,1,1,1,1,0,81.62,88.15,38
385,918,A-23,1189,4118,3541,5356,4866,1008,804,47,54,29,1,1,1,1,0,69.23,76.91,1
6351,920,A-15,6277,484,928,4132,3703,5375,3313,55,53,56,1,1,1,0,0,78.15,72.72,50
9658,934,A-31,5300,5090,305,1161,1878,825,3787,18,10,41,1,1,1,0,0,71.36,71.01,27
4769,949,A-26,8250,5946,5212,2825,4456,2194,6591,58,61,57,1,1,1,1,0,73.96,93.52,47
7930,971,A-21,11,3379,2422,1561,5002,3288,3269,56,98,54,1,1,1,1,0,60.19,76.18,35
9536,993,A-48,3081,1055,819,902,4431,1983,2461,19,115,52,1,1,1,1,0,66.91,61.38,15
426,1045,A-27,6402,4872,5465,1822,5414,2004,6225,5,47,49,1,1,1,1,0,69.96,61.76,3
4513,1048,A-11,5725,711,2251,5905,4666,1177,4461,39,81,50,1,1,1,1,0,83.64,71.12,7
1443,1082,A-15,2705,578,4573,2857,1431,2832,5390,41,88,18,1,1,1,1,0,77.68,80.4,30
2968,1083,A-4,6707,325,5872,3810,1330,652,2634,11,41,38,1,1,1,0,0,86.79,84.86,32
7886,1090,A-42,2366,4825,5966,340,3163,1928,4483,23,38,37,1,1,1,0,0,92.96,85.48,27
4860,1091,A-16,612,1841,4377,5165,5613,966,4537,51,32,29,1,1,1,1,0,88.09,81.49,19
5878,1108,A-10,6685,4827,5127,5344,5185,3352,2633,46,62,28,1,1,1,1,0,66.53,71.23,1
5941,1113,A-50,8948,805,5994,144,1853,3940,5319,17,110,32,1,1,1,1,0,76.78,64.17,10
8568,1122,A-23,8244,4718,3671,3501,4467,5396,4720,5,83,45,1,1,1,1,0,93.44,70.52,48
492,1128,A-48,7915,3143,2070,2366,5453,3805,644,54,65,16,1,1,1,0,0,79.42,76.91,48
8938,1137,A-13,7740,5092,215,3303,2059,3558,3861,5,20,37,1,1,1,1,0,91.34,92.3,12
1168,1179,A-27,1147,5014,3361,2865,5273,5639,6167,36,47,49,1,1,1,0,0,67.82,64.08,50
200,1219,A-46,8719,4684,3340,4409,2163,2952,6866,13,70,43,1,1,1,0,0,87.72,90.11,25
8871,1247,A-32,1672,3914,3061,4111,946,2091,233,28,111,31,1,1,1,0,0,84.88,79.7,42
57,1248,A-16,4165,4961,3319,4362,3490,431,6828,10,18,38,1,1,1,0,0,93.52,92.21,16
97,1265,A-29,2963,1621,2790,3101,1639,5596,4089,29,13,34,1,1,1,1,0,66.47,89.9,1
5095,1268,A-15,8880,565,2801,2140,5063,5995,4430,29,63,20,1,1,1,0,0,82.28,92.87,25
6757,1279,A-4,5774,116,4370,5968,2510,4746,1122,28,71,48,1,1,1,0,0,86.4,77.87,5
2822,1331,A-6,8965,3186,688,5630,568,5007,6018,2,47,40,1,1,1,0,0,73.15,93.16,45
5208,1334,A-4,3700,4914,2714,4441,130,217,1558,19,105,52,1,1,1,0,0,70.27,63.28,6
3044,1340,A-10,3503,792,2669,107,1252,4028,1142,46,67,58,1,1,1,1,0,89.44,67.86,42
902,1345,A-11,8845,2823,2849,4881,4640,3494,431,44,112,59,1,1,1,1,0,65.63,72.74,23
9386,1356,A-12,7526,1730,2110,5430,4207,946,4706,58,26,39,1,1,1,1,0,84.2,80.52,20
3826,1397,A-40,8390,2893,1882,678,2255,1966,6657,21,58,39,1,1,1,0,0,89.7,67.71,36
8526,1397,A-50,7944,1967,2082,820,5050,2393,992,45,73,56,1,1,1,1,0,61.75,91.3,36
7428,1398,A-11,526,3382,3479,5100,2832,5365,4662,44,25,46,1,1,1,0,0,93.5,92.59,41
8201,1420,A-11,6120,2000,5337,1339,1677,4310,1963,44,26,57,1,1,1,1,0,90.7,86.68,17
5929,1426,A-10,7194,4361,1314,3422,2135,4918,5757,23,33,35,1,1,1,0,0,79.26,76.14,51
673,1432,A-19,119,1715,1498,1851,1480,2315,1055,42,77,58,1,1,1,1,0,77.64,85.57,19
8580,1433,A-16,2082,2599,5860,4460,1427,1158,987,54,66,54,1,1,1,1,0,73.48,73.27,24
2631,1460,A-5,1438,5549,3373,547,2264,2672,5374,28,12,38,1,1,1,1,0,75.62,65.12,15
4891,9,A-7,6308,3397,3467,2300,683,4619,5505,39,76,171,0,1,1,0,0,70.28,76.31,26
4959,11,A-25,1643,2268,5076,3650,3341,1722,837,14,84,225,0,1,1,0,0,87.44,93.07,22
3894,59,A-14,3282,295,5510,2424,3318,2366,1352,42,100,288,0,1,1,1,0,82.87,76.44,18
2792,67,A-21,3768,4540,5530,341,1621,3172,294,21,90,243,0,1,1,1,0,70.41,72.39,46
2995,142,A-12,7492,1279,3333,5171,3767,2081,3484,2,110,271,0,1,1,0,0,60.26,87.6,3
8246,181,A-5,7593,948,3540,4728,1715,4491,4646,14,41,228,0,1,1,0,0,85.76,86.53,38
9078,189,A-11,1587,1039,801,281,5904,5780,4948,27,27,125,0,1,1,1,0,66.53,63.95,47
8465,196,A-34,7750,1740,553,5825,389,5350,2389,29,104,182,0,1,1,0,0,94.33,75.75,5
7485,199,A-28,3506,24,3796,4587,395,3657,4564,13,116,217,0,1,1,0,0,78.08,63.53,17
4915,218,A-13,3602,2211,3536,5240,1085,5285,5567,8,41,184,0,1,1,0,0,77.22,71.81,29
3322,232,A-25,3944,50,796,289,1616,4846,6865,55,49,245,0,1,1,0,0,60.65,84.95,14
1654,250,A-23,5396,2701,3357,4696,2992,25,3344,45,97,263,0,1,1,1,0,65.09,84.54,37
9134,294,A-10,7347,244,3820,4799,299,5039,2473,45,101,177,0,1,1,0,0,76.04,92.77,44
4493,298,A-27,7755,5456,5064,3826,1577,1421,5808,43,96,220,0,1,1,0,0,77.1,66.83,43
2235,336,A-39,539,1291,4463,1486,1056,1665,1502,1,58,253,0,1,1,1,0,74.42,63.18,50
6008,338,A-11,3204,4434,1937,2516,1236,4582,3677,44,94,190,0,1,1,0,0,75.41,64.14,14
1192,362,A-33,260,2149,5857,2109,5199,40,5398,16,110,292,0,1,1,0,0,63.7,63.19,45
7810,387,A-21,5263,4459,2191,3266,1329,2150,1709,51,110,204,0,1,1,0,0,70.45,84.75,15
462,416,A-18,7731,5104,5893,4082,5076,445,572,55,63,236,0,1,1,0,0,91.29,83.68,18
364,431,A-45,3466,3245,5710,5852,1108,5707,1906,52,88,229,0,1,1,0,0,61.62,66.24,43
5950,432,A-12,2647,5926,4535,3991,1092,2883,6997,4,65,249,0,1,1,0,0,76.05,84.21,17
4393,468,A-20,8779,1927,4679,5376,3084,3765,4601,44,86,149,0,1,1,1,0,85.62,71.61,20
901,475,A-3,1884,2521,3574,3378,1863,2302,793,44,81,192,0,1,1,0,0,87.07,92.52,35
5662,485,A-22,4307,2273,2943,3189,2185,2156,2529,40,76,250,0,1,1,1,0,72.22,61.31,42
21,493,A-9,5838,5152,5332,1358,5238,1438,4919,6,44,193,0,1,1,1,0,75.8,64.77,19
182,504,A-31,6733,1122,4961,3481,4831,360,6174,3,12,210,0,1,1,1,0,63.68,79.22,17
7411,531,A-9,5131,859,1949,1329,2149,4422,6479,42,49,214,0,1,1,0,0,67.56,89.32,31
1681,535,A-31,3522,3965,5599,3426,2584,2533,2967,49,11,75,0,1,1,0,0,60.5,92.73,5
7618,559,A-8,8454,4006,1778,5424,289,1533,4415,13,16,164,0,1,1,0,0,79.29,90.58,26
6341,572,A-8,1565,3981,4569,2992,2099,3740,6045,41,19,148,0,1,1,0,0,93.77,73.33,21
7540,590,A-31,8627,581,3794,4206,975,417,6406,38,9,86,0,1,1,0,0,70.2,80.78,20
7996,615,A-24,6275,2353,342,4879,3445,160,1868,25,88,278,0,1,1,1,0,88.02,67.57,38
1379,632,A-45,3291,1764,2124,4011,1212,3965,4877,42,13,170,0,1,1,1,0,72.45,82.97,31
5629,655,A-39,4616,979,5196,5259,216,1609,1945,12,103,198,0,1,1,1,0,90.38,81.3,29
3780,670,A-44,8630,43,5953,2049,147,1757,6608,26,71,172,0,1,1,1,0,92.5,62.44,30
7174,688,A-30,4016,1905,173,4822,1607,2712,5999,40,61,187,0,1,1,1,0,64.91,91.46,5
3634,736,A-18,5318,2127,3537,2079,1698,4635,1975,10,86,200,0,1,1,1,0,79.3,67.98,31
8575,762,A-38,4266,1669,1241,4185,3943,5838,2664,40,34,217,0,1,1,1,0,69.75,70.21,41
2830,768,A-12,3590,642,2187,1128,4179,5323,5094,52,75,267,0,1,1,1,0,93.53,67.9,31
1209,823,A-50,243,5820,4821,1009,5106,3609,3889,1,33,215,0,1,1,1,0,78.51,66.75,3
7975,831,A-34,6511,3527,3886,2684,810,744,1571,52,37,142,0,1,1,0,0,90.2,82.5,34
5331,851,A-13,1017,3545,2122,5926,3774,4776,4417,56,72,137,0,1,1,0,0,78.7,74.37,51
3680,907,A-25,5789,5364,3077,5071,3892,83,5961,1,37,235,0,1,1,0,0,92.62,64.48,49
4006,916,A-9,1156,2097,3915,2530,575,4035,2715,29,26,219,0,1,1,1,0,87.84,80.7,6
9363,936,A-13,6430,1720,4845,2295,535,2603,2103,48,81,149,0,1,1,1,0,84.73,82.05,31
2974,936,A-15,4615,1204,5910,3738,4876,4038,4060,29,8,179,0,1,1,1,0,78.31,76.02,24
7495,947,A-42,4830,4576,5809,37,1874,2427,6564,40,24,86,0,1,1,1,0,76.6,76.97,42
3700,985,A-23,6150,4622,4616,3002,1876,1523,5904,37,81,210,0,1,1,0,0,88.05,86.81,9
7712,990,A-29,4150,858,3390,5848,2889,1234,1807,31,67,212,0,1,1,0,0,86.58,86.29,32
8666,1021,A-23,4397,927,4533,1459,224,1443,1245,7,15,136,0,1,1,1,0,82.47,68.78,34
2011,1068,A-40,7521,1341,500,2664,3489,2686,270,25,19,195,0,1,1,1,0,90.35,65.54,40
4297,1100,A-24,1223,897,1829,3814,2596,5502,2667,30,98,178,0,1,1,0,0,80.13,81.82,43
7596,1139,A-16,5128,1142,5754,1199,5577,5512,6082,44,6,188,0,1,1,0,0,94.02,72.44,15
7846,1167,A-41,7518,462,1011,728,2726,2011,6982,34,18,96,0,1,1,0,0,88.24,73.25,28
8129,1173,A-40,677,3415,5991,5863,5269,1715,6266,11,70,191,0,1,1,0,0,65.8,92.35,50
6366,1176,A-29,4572,2377,2872,4697,3920,41,2266,53,64,187,0,1,1,1,0,63.38,68.72,28
8766,1181,A-13,8495,5351,1894,3795,1938,2729,4019,31,71,267,0,1,1,0,0,79.93,88.78,50
6118,1239,A-46,5833,3978,5674,2106,725,4847,4905,30,44,114,0,1,1,0,0,67.04,89.43,39
4163,1264,A-42,6774,1835,1595,5088,4425,3093,1938,37,114,206,0,1,1,0,0,64.51,88.2,17
4764,1306,A-11,151,5715,3417,5290,2603,791,4862,9,84,244,0,1,1,0,0,94.2,89.35,40
8426,1359,A-31,2805,550,2545,4607,3154,3588,6127,50,29,204,0,1,1,1,0,71.86,90.55,9
6839,1388,A-16,2320,5128,3448,2099,3585,4538,1666,28,22,132,0,1,1,1,0,89.61,94.35,44
5250,1455,A-40,8053,5056,1948,5972,5380,1976,3606,30,12,107,0,1,1,0,0,79.69,92.55,23
1245,2,A-18,7586,2615,1747,1964,3346,3311,4479,7,80,43,1,0,1,0,1,73.96,94.07,38
1021,38,A-10,5457,3545,1391,3798,1337,4835,3911,53,76,30,1,0,1,0,1,73.92,68.01,34
1282,65,A-48,4046,3917,2528,844,2206,2116,4158,29,82,32,1,0,1,0,1,65.71,66.22,37
5332,66,A-25,5691,2804,5877,1460,4934,3507,3865,13,40,192,0,0,1,0,1,84.1,93.69,45
9876,68,A-42,502,4377,5197,2051,3245,3725,6947,5,64,158,0,0,1,0,1,90.76,80.63,45
3094,100,A-25,1096,3767,402,5639,5749,5718,4512,12,58,170,0,0,1,1,1,61.72,77,40
3962,111,A-6,5245,4410,264,1097,2189,965,4286,58,111,13,1,0,1,1,1,62.25,80.62,5
2233,125,A-31,5363,1349,3218,502,5431,38,3350,34,6,67,0,0,1,0,1,74.66,78.57,29
6085,133,A-37,2079,4107,3663,1639,5557,5283,6760,48,32,177,0,0,1,1,1,72.28,67.37,7
4921,137,A-10,6314,3717,167,721,4902,3194,2186,35,109,21,1,0,1,1,1,61.59,64.7,20
8851,150,A-49,2058,400,4784,2747,1187,718,2226,14,95,200,0,0,1,1,1,76.07,70.54,30
6438,153,A-31,5405,5631,456,516,85,5819,4548,44,25,95,0,0,1,0,1,68.98,87.13,42
5227,159,A-29,3878,3008,1447,2342,4082,559,5400,57,51,37,1,0,1,0,1,78.75,70.69,23
5038,162,A-35,2387,315,1895,4196,83,477,6917,20,80,27,1,0,1,0,1,94.56,60.94,31
5596,197,A-39,1305,3638,5793,632,3752,3770,3138,19,103,216,0,0,1,0,1,76.37,67.96,31
5567,240,A-9,8574,20,1208,4678,2375,2645,5976,5,102,31,1,0,1,0,1,76.65,72.71,44
4060,242,A-46,6118,5258,1800,5849,3596,4430,722,25,109,30,1,0,1,1,1,67.17,86.54,5
4645,252,A-10,662,5725,2922,5548,2897,2897,760,8,12,55,1,0,1,0,1,86.33,75.44,13
8803,254,A-43,6795,3568,2461,600,709,2985,6778,30,26,37,1,0,1,1,1,63.14,72.96,16
8641,267,A-16,6240,2651,4787,5333,216,4374,5784,46,39,128,0,0,1,1,1,62.67,91.94,13
6764,276,A-3,7803,1870,2783,1664,2107,5306,33,23,61,190,0,0,1,1,1,77.71,91.58,21
5481,288,A-43,6132,1903,3305,2471,3068,5368,3227,23,111,52,1,0,1,1,1,91.97,75.51,41
6841,336,A-29,2398,5662,4095,4871,391,410,2470,6,36,211,0,0,1,0,1,67.86,65.89,39
2993,348,A-8,7716,927,3624,3212,5394,2356,2246,30,110,15,1,0,1,0,1,69.5,80.24,32
1718,356,A-28,3745,5585,2798,1227,4164,2206,5234,24,107,260,0,0,1,1,1,91.22,81.58,15
1073,373,A-19,6906,5788,4089,3868,4998,1810,3463,3,111,19,1,0,1,0,1,64.59,65.86,8
7580,399,A-42,4785,1941,2533,1279,5224,3436,2172,34,74,171,0,0,1,1,1,70.54,87.97,32
2454,403,A-27,4976,5,3445,409,680,2480,6640,3,29,35,1,0,1,0,1,86.37,61.99,39
7389,430,A-4,5904,327,3590,2780,5844,2305,2884,52,40,169,0,0,1,0,1,60.13,72.2,20
9599,459,A-40,1076,3026,2258,3954,419,1991,4089,26,108,47,1,0,1,0,1,90.47,81.02,13
5067,491,A-6,1830,5078,4876,1486,2693,1752,2742,7,115,27,1,0,1,1,1,76.76,75.83,18
1986,493,A-11,8870,4675,5960,4510,4553,1160,5957,46,112,38,1,0,1,0,1,61.61,93.24,21
2626,500,A-23,6677,1138,2674,3062,1924,1738,6094,56,81,159,0,0,1,1,1,80.64,65.85,12
8563,507,A-41,8809,3637,2797,5103,5979,5677,4577,4,111,30,1,0,1,0,1,82.51,91.24,51
3285,510,A-21,2654,2335,4153,3163,3796,5357,5961,52,92,17,1,0,1,0,1,73.12,86.47,15
9456,532,A-10,8490,4017,1141,723,5286,1807,6321,3,84,270,0,0,1,0,1,80.11,79.06,41
9887,544,A-35,3612,1089,1851,2632,1989,631,4379,48,12,25,1,0,1,0,1,91.21,69.77,51
1337,549,A-18,7749,154,3903,3689,5015,2596,6281,36,79,206,0,0,1,1,1,70.3,78.68,10
6002,552,A-24,1111,598,3073,1403,133,367,2905,19,43,240,0,0,1,0,1,60.86,94.2,19
9479,570,A-45,4016,5534,2999,536,2330,5124,4168,7,43,14,1,0,1,0,1,78.19,90.24,43
9208,570,A-3,1174,5165,5744,3983,4944,4629,3642,22,75,39,1,0,1,1,1,76.31,62.31,4
6029,585,A-38,3567,2639,5828,5282,1838,5195,3926,54,5,83,0,0,1,0,1,73.48,72.42,48
3636,592,A-26,2160,1889,2766,5343,5377,727,1067,48,107,38,1,0,1,1,1,64.26,94.41,6
4832,619,A-28,1354,5004,985,1044,118,5892,6266,14,71,33,1,0,1,1,1,83.31,82.33,36
180,635,A-19,8386,5988,3658,3294,2740,3642,3321,59,51,18,1,0,1,1,1,60.49,65.79,20
641,649,A-49,3875,539,207,3577,4103,2407,6184,22,97,21,1,0,1,0,1,60.63,66.98,32
8690,662,A-37,4762,3582,836,5241,3342,2773,3094,5,73,21,1,0,1,0,1,74.87,76.54,5
3319,662,A-20,5328,1828,5194,3142,4059,4692,6168,52,6,32,1,0,1,0,1,72.69,83.72,42
73,703,A-25,97,2902,4177,2735,5912,3896,4318,8,36,33,1,0,1,0,1,73.47,65.82,22
6021,722,A-8,3072,3499,1510,3260,4723,4066,865,5,6,28,1,0,1,0,1,92.22,72.09,16
1200,728,A-20,6082,1163,2697,75,1575,5170,6716,55,40,17,1,0,1,0,1,90.35,84.84,51
3580,734,A-13,8932,230,3055,4556,5706,3639,3740,18,21,17,1,0,1,0,1,75.59,78.65,4
6115,740,A-11,7003,4776,3800,795,4212,4534,4203,14,18,216,0,0,1,0,1,85.6,94.28,21
7176,746,A-19,3200,2145,2399,327,3892,2710,2599,41,72,55,1,0,1,0,1,72.16,62.18,47
4413,751,A-43,7087,234,2251,4319,4742,3845,3757,34,33,214,0,0,1,1,1,77.64,61.55,17
2369,765,A-35,1903,2763,4136,2766,1654,5588,6677,36,77,56,1,0,1,0,1,65.45,75.14,49
5044,769,A-18,2262,3699,59,3412,1198,5189,3717,33,28,57,1,0,1,0,1,64.57,88.28,36
7575,819,A-21,1752,5993,5946,5518,28,4027,1918,16,41,17,1,0,1,1,1,90.02,63.92,31
5899,899,A-4,1652,887,4867,1347,208,3250,3707,50,76,165,0,0,1,0,1,76.51,88.46,16
1540,912,A-19,1096,3551,2102,3257,4777,638,2127,19,61,59,1,0,1,1,1,90.27,79.56,5
1780,914,A-42,7915,2311,1197,4882,4564,3060,2425,17,113,31,1,0,1,1,1,79.18,75.51,30
8103,937,A-19,7704,242,3447,2255,837,2490,3428,1,22,92,0,0,1,0,1,75.61,75.23,47
6311,942,A-30,2641,1345,4032,3483,2347,3637,4586,55,118,273,0,0,1,1,1,83.01,89.96,35
3172,953,A-37,1644,3870,4352,926,3478,5620,4762,11,15,46,1,0,1,1,1,78.36,86.04,7
7006,965,A-4,5519,1265,425,3690,1528,5601,4235,35,66,17,1,0,1,0,1,84.47,78.36,27
5226,992,A-30,368,2887,5521,2811,1140,1782,4116,20,44,137,0,0,1,1,1,72.44,79,32
9498,1029,A-13,5079,446,309,3073,3682,631,2405,58,48,172,0,0,1,1,1,94.09,63.39,34
8389,1031,A-9,3224,4210,4141,5197,1287,196,5661,11,76,36,1,0,1,1,1,67.62,67.29,22
1231,1042,A-41,3050,4428,3007,1557,2301,656,4283,25,45,152,0,0,1,1,1,79.8,85.09,28
7713,1068,A-44,3563,4445,4607,5947,2594,2384,3471,5,66,23,1,0,1,1,1,64.93,83.09,1
2260,1084,A-12,1770,994,5859,5756,994,2786,833,46,79,15,1,0,1,1,1,82.44,74,41
3032,1093,A-19,6477,1305,1318,5435,3065,922,1881,25,59,37,1,0,1,0,1,69.3,65.75,42
2229,1099,A-4,1451,3805,2805,4541,2580,5392,1722,33,65,35,1,0,1,1,1,86.82,73.46,51
7142,1205,A-46,4914,4220,4656,5986,2735,4363,2016,51,116,12,1,0,1,0,1,73.68,67.81,12
1672,1237,A-16,4318,1256,3252,5552,5197,3882,6821,25,15,149,0,0,1,0,1,60.16,61.39,41
9303,1237,A-40,2375,272,4944,277,1165,1002,3725,30,111,33,1,0,1,0,1,69.22,87.68,47
4049,1243,A-38,2502,111,3543,1190,2182,4560,3840,14,83,51,1,0,1,1,1,93.26,70.26,28
7579,1244,A-11,5630,464,4714,3967,4692,4582,5662,52,62,198,0,0,1,0,1,75.8,69.8,30
547,1265,A-7,233,250,1345,2885,26,671,2620,21,96,35,1,0,1,0,1,90.54,78.09,31
4695,1266,A-40,8688,2336,1346,1357,3292,1500,6350,37,60,48,1,0,1,0,1,75.14,92.16,49
6155,1278,A-14,1405,5560,5775,4034,2519,2510,5971,18,114,34,1,0,1,1,1,61.36,66.04,2
7522,1287,A-42,8107,3836,4214,3208,3547,5690,912,37,110,204,0,0,1,1,1,82.07,80.89,7
2905,1297,A-48,2428,187,2994,1069,5543,236,4105,7,60,33,1,0,1,0,1,61.7,69.78,31
5255,1304,A-46,5971,4757,280,4804,2021,5338,4026,47,106,290,0,0,1,0,1,88.13,72.39,42
5984,1307,A-23,7946,5292,3692,4410,5864,646,3455,17,80,49,1,0,1,1,1,64.9,87.02,27
1486,1325,A-49,6505,5382,512,3499,5159,2055,738,7,25,142,0,0,1,1,1,86.16,71.76,1
8909,1330,A-13,4692,3732,1703,5193,311,1574,1514,26,18,35,1,0,1,1,1,75.36,68.29,3
4064,1340,A-12,494,2537,3035,5902,1753,1227,6205,35,116,304,0,0,1,1,1,73.74,84,10
7797,1352,A-13,7828,2897,5166,2248,1816,857,3340,17,94,160,0,0,1,0,1,74.27,87.38,3
3086,1361,A-16,2176,156,1692,4287,4312,2378,850,59,51,49,1,0,1,0,1,78.66,68.57,23
